id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,showers,electricity,school_1mi
3577,20140618T000000,253779.0,4.0,2.0,2030.0,9600,1.5,0.0,0.0,?,6.0,1430.0,600,1947.0,0.0,98188.0,47.4459,-122.272,1820.0,14600.0,1.0,2.0,1.0,1.0
3578,20140617T000000,405000.0,3.0,1.5,1880.0,7400,1.0,0.0,0.0,3.0,8.0,1480.0,400,1968.0,0.0,98155.0,47.7743,-122.27,1820.0,8660.0,1.0,1.0,1.0,1.0
3579,20150312T000000,360000.0,2.0,1.0,2320.0,11250,2.0,0.0,0.0,4.0,6.0,2320.0,?,1942.0,0.0,98146.0,47.504,-122.36200000000001,1620.0,11250.0,0.0,1.0,1.0,1.0
3580,20150511T000000,521000.0,2.0,1.0,1050.0,7500,1.5,0.0,3.0,4.0,6.0,1050.0,?,1910.0,0.0,98116.0,47.5577,-122.399,2540.0,13680.0,0.0,1.0,1.0,1.0
3581,20140926T000000,680000.0,4.0,2.5,3030.0,13068,2.0,0.0,0.0,3.0,9.0,3030.0,?,1978.0,0.0,98005.0,47.6313,-122.17200000000001,2940.0,11999.0,0.0,3.0,1.0,1.0
3582,20141203T000000,355000.0,1.0,0.75,530.0,33278,1.0,0.0,2.0,4.0,4.0,530.0,?,1950.0,0.0,98074.0,47.6412,-122.079,2830.0,14311.0,0.0,1.0,1.0,1.0
3583,20140623T000000,200000.0,3.0,1.5,1090.0,9600,1.0,0.0,0.0,4.0,7.0,1090.0,?,1968.0,0.0,98042.0,47.3639,-122.109,1240.0,9620.0,0.0,1.0,1.0,1.0
3584,20140708T000000,330000.0,3.0,2.25,2220.0,4060,1.0,0.0,0.0,3.0,7.0,1330.0,890,1993.0,0.0,98118.0,47.5188,-122.265,1930.0,5625.0,1.0,2.0,1.0,1.0
3585,20140812T000000,221000.0,3.0,2.25,1430.0,5999,2.0,0.0,0.0,?,7.0,1430.0,?,1987.0,0.0,98023.0,47.3116,-122.35799999999999,1600.0,5999.0,0.0,2.0,1.0,1.0
3586,20150204T000000,1598890.0,4.0,4.5,3780.0,6000,2.0,0.0,4.0,4.0,11.0,2770.0,1010,1910.0,1977.0,98116.0,47.5922,-122.38799999999999,2660.0,6000.0,1.0,4.0,1.0,1.0
3587,20140723T000000,310000.0,2.0,1.0,1560.0,4920,1.0,0.0,0.0,4.0,6.0,780.0,780,1947.0,0.0,98125.0,47.7248,-122.325,1760.0,7510.0,1.0,1.0,1.0,1.0
3588,20150409T000000,862000.0,4.0,2.25,2220.0,4200,1.5,0.0,0.0,5.0,8.0,1310.0,910,1932.0,0.0,98199.0,47.6418,-122.39399999999999,2020.0,4940.0,1.0,2.0,1.0,1.0
3589,20140619T000000,200000.0,3.0,1.5,1140.0,8340,1.0,0.0,0.0,3.0,7.0,1140.0,?,1960.0,0.0,98168.0,47.4773,-122.28,1140.0,8340.0,0.0,2.0,1.0,1.0
3590,20140930T000000,630000.0,4.0,2.5,2540.0,11100,1.0,0.0,0.0,5.0,7.0,2540.0,?,1957.0,0.0,98008.0,47.6317,-122.124,1560.0,11100.0,0.0,2.0,1.0,?
3591,20150320T000000,432250.0,3.0,2.25,1440.0,6232,2.0,0.0,0.0,3.0,7.0,1440.0,?,1985.0,0.0,98029.0,47.5658,-122.01799999999999,1740.0,5999.0,0.0,2.0,1.0,1.0
3592,20150123T000000,478000.0,3.0,2.25,1570.0,9500,1.0,0.0,0.0,4.0,7.0,1070.0,500,1977.0,0.0,98033.0,47.6843,-122.185,2250.0,9583.0,1.0,2.0,1.0,1.0
3593,20140723T000000,249000.0,4.0,2.25,1860.0,9576,1.0,0.0,0.0,?,7.0,1400.0,460,1962.0,0.0,98032.0,47.3612,-122.28399999999999,1860.0,9576.0,1.0,2.0,1.0,1.0
3594,20140605T000000,495000.0,5.0,3.0,2440.0,4750,1.0,0.0,0.0,3.0,9.0,1450.0,990,2006.0,0.0,98108.0,47.5485,-122.302,1420.0,5940.0,1.0,3.0,1.0,1.0
3595,20141113T000000,630000.0,4.0,2.5,2100.0,8800,1.0,0.0,2.0,4.0,7.0,1240.0,860,1960.0,0.0,98008.0,47.6146,-122.11399999999999,2000.0,8800.0,1.0,2.0,1.0,1.0
3596,20140626T000000,550000.0,4.0,2.5,2150.0,27540,2.0,0.0,0.0,?,8.0,2150.0,?,1997.0,0.0,98053.0,47.637,-121.969,2150.0,27540.0,0.0,2.0,1.0,1.0
3597,20140919T000000,350000.0,3.0,2.5,2440.0,18674,2.0,0.0,0.0,4.0,8.0,2440.0,?,1994.0,0.0,98042.0,47.3672,-122.126,2530.0,10603.0,0.0,2.0,1.0,1.0
3598,20141202T000000,270000.0,5.0,1.5,1930.0,7480,2.0,0.0,0.0,?,7.0,1930.0,?,1966.0,0.0,98058.0,47.4503,-122.15700000000001,1480.0,7705.0,0.0,1.0,1.0,1.0
3599,20141007T000000,488250.0,4.0,2.0,1830.0,9610,1.0,0.0,0.0,3.0,7.0,1830.0,?,1963.0,0.0,98033.0,47.695,-122.176,1970.0,10754.0,0.0,2.0,1.0,1.0
3600,20140516T000000,248000.0,4.0,3.5,1850.0,6519,2.0,0.0,0.0,3.0,7.0,1130.0,720,1986.0,0.0,98023.0,47.3087,-122.354,1280.0,6664.0,1.0,3.0,1.0,1.0
3601,20140814T000000,889000.0,4.0,3.5,3210.0,5000,3.0,0.0,0.0,?,9.0,3210.0,?,2014.0,0.0,98136.0,47.5203,-122.39299999999999,1360.0,5000.0,0.0,4.0,1.0,1.0
3602,20140827T000000,375000.0,1.0,1.0,1090.0,5250,1.0,0.0,0.0,?,6.0,980.0,110,1927.0,0.0,98117.0,47.6999,-122.391,2160.0,5250.0,1.0,1.0,1.0,1.0
3603,20141126T000000,933000.0,3.0,1.5,1870.0,3300,2.0,0.0,2.0,?,7.0,1870.0,?,1906.0,0.0,98102.0,47.6221,-122.325,1820.0,2460.0,0.0,1.0,1.0,1.0
3604,20150102T000000,625000.0,3.0,2.25,1920.0,8412,1.0,0.0,2.0,3.0,8.0,1460.0,460,1977.0,0.0,98006.0,47.5578,-122.132,2490.0,8700.0,1.0,2.0,1.0,1.0
3605,20140728T000000,328000.0,2.0,1.0,700.0,4350,1.0,0.0,0.0,3.0,6.0,700.0,?,1943.0,0.0,98116.0,47.5577,-122.391,1620.0,5100.0,0.0,1.0,1.0,1.0
3606,20140718T000000,470000.0,4.0,2.25,3380.0,9900,1.0,0.0,2.0,4.0,8.0,1690.0,1690,1969.0,0.0,98166.0,47.4438,-122.34,2390.0,9900.0,1.0,2.0,1.0,1.0
3607,20150213T000000,502500.0,5.0,2.5,2430.0,6168,2.0,0.0,0.0,3.0,8.0,2430.0,?,2007.0,0.0,98056.0,47.5237,-122.199,2150.0,8400.0,0.0,3.0,1.0,1.0
3608,20150407T000000,484000.0,3.0,1.75,1950.0,17400,1.0,0.0,0.0,3.0,7.0,1210.0,740,1976.0,0.0,98072.0,47.7424,-122.09100000000001,1900.0,17250.0,1.0,2.0,1.0,1.0
3609,20140807T000000,252500.0,2.0,1.0,900.0,7500,1.0,0.0,0.0,4.0,6.0,900.0,?,1961.0,0.0,98014.0,47.6481,-121.916,1190.0,10000.0,0.0,1.0,1.0,1.0
3610,20140821T000000,610000.0,3.0,2.5,2060.0,8893,2.0,0.0,0.0,?,8.0,2060.0,?,1987.0,0.0,98006.0,47.5615,-122.165,2650.0,8500.0,0.0,3.0,1.0,1.0
3611,20140725T000000,419000.0,4.0,2.0,2180.0,10447,1.0,0.0,0.0,4.0,8.0,1280.0,900,1969.0,0.0,98155.0,47.7675,-122.279,2190.0,10987.0,1.0,2.0,1.0,1.0
3612,20140717T000000,322500.0,4.0,2.25,2140.0,9377,2.0,0.0,0.0,4.0,8.0,2140.0,?,1986.0,0.0,98092.0,47.2649,-122.21799999999999,2030.0,7846.0,0.0,2.0,1.0,1.0
3613,20150106T000000,563000.0,6.0,1.0,1730.0,2760,1.5,0.0,0.0,3.0,7.0,1250.0,480,1918.0,0.0,98109.0,47.6342,-122.353,1630.0,3200.0,1.0,1.0,1.0,?
3614,20150324T000000,464000.0,4.0,2.5,3140.0,12591,2.0,0.0,0.0,?,9.0,3140.0,?,1993.0,0.0,98042.0,47.3826,-122.146,2650.0,11720.0,0.0,3.0,1.0,1.0
3615,20140617T000000,870000.0,4.0,4.25,3010.0,4887,2.0,0.0,3.0,4.0,10.0,1940.0,1070,1951.0,1996.0,98115.0,47.6933,-122.272,2540.0,9375.0,1.0,4.0,1.0,?
3616,20150203T000000,280000.0,2.0,1.5,800.0,1196,2.0,0.0,0.0,?,8.0,800.0,?,2003.0,0.0,98103.0,47.6972,-122.34100000000001,1020.0,1087.0,0.0,2.0,1.0,1.0
3617,20140912T000000,850000.0,3.0,2.5,3300.0,11570,2.0,0.0,0.0,?,9.0,3300.0,?,1994.0,0.0,98006.0,47.5599,-122.12100000000001,3280.0,11446.0,0.0,2.0,1.0,1.0
3618,20141022T000000,458950.0,2.0,1.0,1530.0,4370,1.0,0.0,0.0,3.0,7.0,1130.0,400,1946.0,0.0,98115.0,47.6888,-122.30799999999999,1580.0,4275.0,1.0,1.0,1.0,1.0
3619,20150422T000000,122000.0,2.0,1.0,760.0,5280,1.0,0.0,0.0,3.0,6.0,760.0,?,1946.0,0.0,98168.0,47.483000000000004,-122.33,1710.0,6594.0,0.0,1.0,1.0,1.0
3620,20140513T000000,525000.0,5.0,3.0,2450.0,?,2.0,0.0,0.0,?,7.0,2450.0,?,1994.0,0.0,98117.0,47.6828,-122.38799999999999,1060.0,5500.0,0.0,3.0,1.0,1.0
3621,20140716T000000,286300.0,2.0,1.0,1000.0,31838,1.0,0.0,0.0,?,7.0,1000.0,?,1962.0,0.0,98045.0,47.4789,-121.779,1490.0,39747.0,0.0,1.0,1.0,1.0
3622,20140718T000000,218450.0,2.0,1.0,840.0,7425,1.0,0.0,0.0,4.0,6.0,840.0,?,1952.0,0.0,98166.0,47.4749,-122.339,1300.0,11674.0,0.0,1.0,1.0,1.0
3623,20140905T000000,525000.0,3.0,1.5,1380.0,4290,1.0,0.0,0.0,?,7.0,1080.0,300,1955.0,0.0,98107.0,47.674,-122.37899999999999,1510.0,3900.0,1.0,2.0,1.0,1.0
3624,20141222T000000,650000.0,3.0,1.5,1380.0,4290,1.0,0.0,0.0,3.0,7.0,1080.0,300,1955.0,0.0,98107.0,47.674,-122.37899999999999,1510.0,3900.0,1.0,2.0,1.0,?
3625,20140625T000000,356000.0,4.0,2.0,2020.0,48693,1.5,0.0,0.0,?,7.0,2020.0,?,1949.0,0.0,98045.0,47.4646,-121.759,1610.0,34900.0,0.0,2.0,1.0,1.0
3626,20140529T000000,436500.0,2.0,1.0,1260.0,5000,1.0,0.0,0.0,3.0,7.0,1040.0,220,1951.0,0.0,98117.0,47.6782,-122.397,1510.0,5000.0,1.0,1.0,1.0,1.0
3627,20140807T000000,410000.0,3.0,1.75,1440.0,7112,1.0,0.0,0.0,3.0,7.0,1180.0,260,1979.0,0.0,98034.0,47.7304,-122.227,1570.0,9152.0,1.0,2.0,1.0,1.0
3628,20140911T000000,512500.0,4.0,1.75,1540.0,8311,1.0,0.0,0.0,4.0,7.0,1540.0,?,1950.0,0.0,98125.0,47.7046,-122.29299999999999,1890.0,7996.0,0.0,2.0,1.0,1.0
3629,20140818T000000,510000.0,4.0,1.0,1060.0,7200,1.0,0.0,1.0,?,6.0,880.0,180,1925.0,0.0,98118.0,47.5591,-122.26799999999999,1910.0,7200.0,1.0,1.0,1.0,1.0
3630,20140918T000000,566000.0,4.0,1.75,1900.0,10297,1.0,0.0,0.0,4.0,8.0,1900.0,?,1966.0,0.0,98005.0,47.5944,-122.155,2220.0,9612.0,0.0,2.0,1.0,?
3631,20140910T000000,525000.0,3.0,1.75,2870.0,26500,1.5,0.0,1.0,3.0,8.0,2870.0,?,1948.0,1981.0,98166.0,47.4485,-122.355,2420.0,20500.0,0.0,2.0,1.0,1.0
3632,20140807T000000,435000.0,3.0,1.0,1050.0,5500,1.0,0.0,0.0,3.0,6.0,930.0,120,1920.0,0.0,98126.0,47.5402,-122.38,1410.0,5834.0,1.0,1.0,1.0,1.0
3633,20141231T000000,406500.0,3.0,2.75,1840.0,68479,1.0,0.0,2.0,3.0,8.0,1340.0,500,1989.0,0.0,98014.0,47.6802,-121.90799999999999,2060.0,61903.0,1.0,3.0,1.0,1.0
3634,20141007T000000,550000.0,5.0,2.75,3000.0,9473,1.0,0.0,0.0,3.0,8.0,1500.0,1500,1966.0,0.0,98052.0,47.6567,-122.13,2050.0,8820.0,1.0,3.0,1.0,1.0
3635,20150226T000000,251000.0,3.0,2.0,1200.0,10212,1.5,0.0,0.0,5.0,6.0,1200.0,?,1949.0,0.0,98022.0,47.206,-121.99799999999999,1280.0,10212.0,0.0,2.0,1.0,1.0
3636,20141211T000000,830000.0,3.0,1.5,1840.0,10125,1.0,0.0,0.0,4.0,8.0,1220.0,620,1959.0,0.0,98040.0,47.5607,-122.21700000000001,2320.0,10160.0,1.0,2.0,1.0,1.0
3637,20150414T000000,803000.0,4.0,2.5,2790.0,7673,2.0,0.0,0.0,?,9.0,2790.0,?,1989.0,0.0,98052.0,47.6692,-122.13600000000001,2740.0,7837.0,0.0,3.0,1.0,1.0
3638,20150407T000000,206000.0,3.0,1.0,970.0,9360,1.0,0.0,0.0,4.0,5.0,970.0,?,1942.0,0.0,98002.0,47.2808,-122.225,1050.0,11348.0,0.0,1.0,1.0,1.0
3639,20140730T000000,200000.0,4.0,1.0,1070.0,7467,1.5,0.0,0.0,?,7.0,1070.0,?,1944.0,0.0,98178.0,47.4942,-122.235,1160.0,7467.0,0.0,1.0,1.0,1.0
3640,20140506T000000,219000.0,2.0,1.0,900.0,5160,1.0,0.0,0.0,3.0,6.0,900.0,?,1952.0,0.0,98106.0,47.525,-122.35600000000001,900.0,5160.0,0.0,1.0,1.0,1.0
3641,20140905T000000,777000.0,4.0,4.0,2680.0,6000,1.0,0.0,0.0,3.0,7.0,1380.0,1300,1962.0,2014.0,98199.0,47.6557,-122.38799999999999,1930.0,6000.0,1.0,4.0,1.0,1.0
3642,20150218T000000,593700.0,3.0,2.5,2000.0,22000,2.0,0.0,0.0,3.0,8.0,2000.0,?,1979.0,0.0,98075.0,47.59,-122.081,2180.0,19800.0,0.0,2.0,1.0,1.0
3643,20140603T000000,712500.0,3.0,1.5,1660.0,8797,1.0,0.0,0.0,4.0,7.0,1660.0,?,1956.0,0.0,98004.0,47.5892,-122.20200000000001,2350.0,10053.0,0.0,2.0,1.0,1.0
3644,20140714T000000,600000.0,4.0,1.5,1770.0,6014,1.5,0.0,0.0,4.0,7.0,1240.0,530,1946.0,0.0,98116.0,47.5773,-122.39299999999999,1740.0,6014.0,1.0,1.0,1.0,1.0
3645,20150330T000000,554663.0,3.0,2.0,1230.0,6802,1.5,0.0,0.0,?,7.0,1230.0,?,1940.0,0.0,98105.0,47.6712,-122.279,1850.0,6398.0,0.0,2.0,1.0,1.0
3646,20140703T000000,267000.0,3.0,1.0,1740.0,10875,1.0,0.0,0.0,4.0,7.0,1020.0,720,1962.0,0.0,98188.0,47.4682,-122.28299999999999,1470.0,8532.0,1.0,1.0,1.0,1.0
3647,20140924T000000,390000.0,3.0,2.0,1710.0,8910,1.0,0.0,0.0,5.0,7.0,1710.0,?,1953.0,0.0,98133.0,47.7719,-122.338,1430.0,8493.0,0.0,2.0,1.0,1.0
3648,20150401T000000,335000.0,6.0,2.0,2020.0,7071,1.0,0.0,0.0,?,7.0,1010.0,1010,1979.0,0.0,98108.0,47.5329,-122.294,2020.0,5000.0,1.0,2.0,1.0,1.0
3649,20150423T000000,938000.0,4.0,2.5,2410.0,9886,1.0,0.0,0.0,5.0,8.0,1990.0,420,1975.0,0.0,98040.0,47.5351,-122.223,2530.0,10658.0,1.0,3.0,1.0,1.0
3650,20150407T000000,370000.0,4.0,2.75,2310.0,14745,1.0,0.0,0.0,3.0,7.0,1410.0,900,1993.0,0.0,98198.0,47.376999999999995,-122.31,2060.0,9678.0,1.0,3.0,1.0,?
3651,20150402T000000,335000.0,5.0,2.5,2400.0,4548,2.0,0.0,0.0,3.0,7.0,2400.0,?,2003.0,0.0,98042.0,47.371,-122.12700000000001,2200.0,4465.0,0.0,2.0,1.0,1.0
3652,20150421T000000,695000.0,5.0,2.0,3160.0,3990,1.5,0.0,0.0,?,7.0,1870.0,1290,1923.0,0.0,98103.0,47.653999999999996,-122.337,1780.0,4240.0,1.0,2.0,1.0,1.0
3653,20140606T000000,387500.0,3.0,1.0,1560.0,14333,1.0,0.0,0.0,4.0,7.0,1560.0,?,1953.0,0.0,98166.0,47.431999999999995,-122.348,1640.0,14333.0,0.0,1.0,1.0,?
3654,20150318T000000,245000.0,3.0,2.5,1770.0,6187,2.0,0.0,0.0,3.0,7.0,1770.0,?,1992.0,0.0,98031.0,47.4034,-122.189,1650.0,7200.0,0.0,2.0,1.0,1.0
3655,20140729T000000,308550.0,3.0,2.0,1600.0,13200,1.0,0.0,0.0,?,7.0,1600.0,?,1990.0,0.0,98045.0,47.4656,-121.756,1360.0,11520.0,0.0,2.0,1.0,1.0
3656,20140624T000000,225000.0,3.0,1.75,1330.0,13102,1.0,0.0,0.0,3.0,7.0,1330.0,?,1968.0,0.0,98003.0,47.3172,-122.322,1270.0,11475.0,0.0,2.0,1.0,1.0
3657,20140903T000000,715000.0,4.0,2.5,2970.0,29163,2.0,0.0,0.0,3.0,9.0,2970.0,?,1993.0,0.0,98053.0,47.6717,-122.025,3100.0,31105.0,0.0,3.0,1.0,1.0
3658,20150506T000000,335000.0,3.0,1.0,1020.0,10200,1.0,0.0,0.0,4.0,7.0,1020.0,?,1954.0,0.0,98133.0,47.7503,-122.348,1170.0,8188.0,0.0,1.0,1.0,1.0
3659,20140821T000000,634000.0,3.0,2.5,2490.0,4904,2.0,0.0,0.0,3.0,9.0,2490.0,?,2003.0,0.0,98029.0,47.5451,-122.014,2370.0,4050.0,0.0,2.0,1.0,1.0
3660,20140514T000000,337500.0,5.0,2.0,1700.0,7314,1.0,0.0,0.0,?,7.0,1000.0,700,1956.0,0.0,98108.0,47.549,-122.305,2000.0,7176.0,1.0,2.0,1.0,1.0
3661,20140904T000000,440000.0,1.0,1.0,850.0,6567,1.0,0.0,0.0,4.0,6.0,850.0,?,1940.0,0.0,98010.0,47.327,-122.039,2160.0,9794.0,0.0,1.0,1.0,1.0
3662,20140717T000000,350000.0,3.0,1.75,1250.0,13775,1.0,0.0,2.0,3.0,7.0,1250.0,?,1990.0,0.0,98045.0,47.4981,-121.772,1260.0,13707.0,0.0,2.0,1.0,1.0
3663,20150114T000000,400000.0,2.0,1.0,610.0,4560,1.0,0.0,0.0,?,5.0,610.0,?,1918.0,0.0,98136.0,47.5498,-122.383,930.0,1392.0,0.0,1.0,1.0,?
3664,20140815T000000,1288000.0,4.0,3.5,3700.0,13175,2.0,0.0,0.0,4.0,11.0,3700.0,?,1989.0,0.0,98006.0,47.5471,-122.133,3880.0,15508.0,0.0,4.0,1.0,1.0
3665,20150406T000000,435000.0,3.0,1.0,950.0,10080,1.0,0.0,0.0,4.0,7.0,950.0,?,1954.0,0.0,98006.0,47.571999999999996,-122.139,1060.0,10000.0,0.0,1.0,1.0,1.0
3666,20140929T000000,681000.0,4.0,2.5,3860.0,5130,2.0,0.0,0.0,?,8.0,2930.0,930,2004.0,0.0,98065.0,47.5387,-121.87899999999999,3130.0,6163.0,1.0,3.0,1.0,1.0
3667,20140629T000000,397000.0,3.0,3.5,1360.0,1275,2.0,0.0,0.0,3.0,8.0,1240.0,120,2007.0,0.0,98144.0,47.5904,-122.315,1360.0,1275.0,1.0,3.0,1.0,1.0
3668,20140926T000000,775000.0,4.0,2.5,3890.0,34513,2.0,0.0,0.0,?,10.0,3890.0,?,1996.0,0.0,98077.0,47.7749,-122.04799999999999,3600.0,28435.0,0.0,3.0,1.0,?
3669,20140707T000000,480000.0,3.0,2.25,1680.0,9090,1.0,0.0,0.0,4.0,7.0,1130.0,550,1959.0,0.0,98008.0,47.6068,-122.13,1960.0,9090.0,1.0,2.0,1.0,1.0
3670,20140909T000000,158000.0,3.0,2.5,1520.0,7200,2.0,0.0,0.0,4.0,7.0,1520.0,?,1985.0,0.0,98030.0,47.3679,-122.182,1780.0,7210.0,0.0,2.0,1.0,1.0
3671,20140723T000000,590000.0,3.0,2.0,2420.0,208652,1.5,0.0,0.0,3.0,8.0,2420.0,?,2005.0,0.0,98010.0,47.3666,-121.978,3180.0,212137.0,0.0,2.0,1.0,1.0
3672,20140902T000000,772500.0,5.0,2.75,3890.0,9130,2.0,0.0,0.0,?,9.0,3890.0,?,2004.0,0.0,98065.0,47.5407,-121.86,3450.0,8361.0,0.0,3.0,1.0,1.0
3673,20150217T000000,464500.0,5.0,1.5,2940.0,13425,1.0,0.0,0.0,3.0,8.0,1470.0,1470,1955.0,0.0,98155.0,47.7632,-122.29,1580.0,8200.0,1.0,1.0,1.0,1.0
3674,20150424T000000,281000.0,3.0,1.75,1350.0,8737,1.0,0.0,0.0,?,7.0,1350.0,?,1966.0,0.0,98188.0,47.4378,-122.279,1600.0,8928.0,0.0,2.0,1.0,1.0
3675,20140722T000000,620000.0,3.0,2.25,2190.0,45738,1.0,0.0,0.0,3.0,8.0,2190.0,?,1990.0,0.0,98052.0,47.7108,-122.12,2970.0,4496.0,0.0,2.0,1.0,1.0
3676,20140617T000000,475000.0,3.0,2.25,2280.0,5750,1.0,0.0,1.0,4.0,7.0,1150.0,1130,1985.0,0.0,98116.0,47.5641,-122.39299999999999,1500.0,5060.0,1.0,2.0,1.0,1.0
3677,20141017T000000,245000.0,2.0,2.0,1070.0,4500,1.0,0.0,0.0,4.0,6.0,910.0,160,1932.0,0.0,98055.0,47.4896,-122.204,1280.0,4500.0,1.0,2.0,1.0,1.0
3678,20140729T000000,660000.0,5.0,2.25,2540.0,3750,1.5,0.0,0.0,4.0,7.0,1510.0,1030,1925.0,0.0,98115.0,47.6729,-122.29899999999999,1780.0,3750.0,1.0,2.0,1.0,1.0
3679,20141204T000000,527500.0,4.0,2.25,2270.0,8480,1.0,0.0,0.0,5.0,8.0,1310.0,960,1973.0,0.0,98006.0,47.5448,-122.17399999999999,1910.0,9050.0,1.0,2.0,1.0,1.0
3680,20141027T000000,135000.0,2.0,1.0,1220.0,7250,1.0,0.0,0.0,4.0,6.0,1220.0,?,1914.0,0.0,98010.0,47.3585,-121.975,1350.0,20250.0,0.0,1.0,1.0,1.0
3681,20150506T000000,275000.0,3.0,1.75,1890.0,5000,1.0,0.0,0.0,?,7.0,1890.0,?,2003.0,0.0,98092.0,47.3357,-122.175,2960.0,5421.0,0.0,2.0,1.0,1.0
3682,20150210T000000,430000.0,4.0,2.0,1990.0,4740,1.0,0.0,0.0,?,7.0,1080.0,910,1926.0,0.0,98122.0,47.6112,-122.303,1560.0,2370.0,1.0,2.0,1.0,1.0
3683,20140825T000000,213500.0,3.0,1.0,1220.0,6000,1.0,0.0,0.0,4.0,7.0,1220.0,?,1968.0,0.0,98002.0,47.3245,-122.209,1420.0,6000.0,0.0,1.0,1.0,1.0
3684,20140912T000000,535000.0,3.0,3.0,2640.0,5978,2.0,0.0,0.0,3.0,9.0,2640.0,?,2012.0,0.0,98045.0,47.4759,-121.735,2680.0,6060.0,0.0,3.0,1.0,?
3685,20150213T000000,641000.0,3.0,1.75,1480.0,9603,1.0,0.0,0.0,?,7.0,1480.0,?,1952.0,0.0,98004.0,47.5915,-122.20200000000001,2660.0,10766.0,0.0,2.0,1.0,1.0
3686,20141028T000000,436300.0,3.0,2.0,2320.0,9420,1.0,0.0,0.0,5.0,7.0,2320.0,?,1952.0,0.0,98056.0,47.5133,-122.196,2030.0,9420.0,0.0,2.0,1.0,?
3687,20141014T000000,1440000.0,4.0,1.75,2410.0,6000,1.5,0.0,0.0,3.0,8.0,2410.0,?,1911.0,0.0,98109.0,47.6369,-122.355,1280.0,4000.0,0.0,2.0,1.0,1.0
3688,20150327T000000,830000.0,4.0,2.75,2090.0,13500,1.0,0.0,0.0,4.0,8.0,2090.0,?,1949.0,0.0,98040.0,47.573,-122.225,2130.0,13500.0,0.0,3.0,1.0,?
3689,20140722T000000,380000.0,3.0,1.0,920.0,3532,1.0,0.0,0.0,3.0,6.0,920.0,?,1910.0,0.0,98118.0,47.5539,-122.26799999999999,1250.0,4000.0,0.0,1.0,1.0,1.0
3690,20150220T000000,132500.0,3.0,0.75,850.0,8573,1.0,0.0,0.0,3.0,6.0,600.0,250,1945.0,0.0,98146.0,47.503,-122.35600000000001,850.0,8382.0,1.0,1.0,1.0,1.0
3691,20141201T000000,179950.0,3.0,1.0,1130.0,9907,1.0,0.0,0.0,3.0,7.0,1130.0,?,1954.0,0.0,98188.0,47.4362,-122.286,1320.0,9907.0,0.0,1.0,1.0,1.0
3692,20150420T000000,188200.0,3.0,1.0,1260.0,7265,1.0,0.0,0.0,4.0,7.0,1260.0,?,1954.0,0.0,98002.0,47.2979,-122.22399999999999,940.0,7200.0,0.0,1.0,1.0,1.0
3693,20140702T000000,659000.0,4.0,2.0,2090.0,10800,1.0,0.0,0.0,4.0,7.0,2090.0,?,1951.0,0.0,98040.0,47.5759,-122.223,2090.0,10800.0,0.0,2.0,1.0,1.0
3694,20141022T000000,317000.0,3.0,2.0,2020.0,7260,1.5,0.0,0.0,3.0,7.0,1180.0,840,1926.0,0.0,98108.0,47.5496,-122.311,1400.0,5950.0,1.0,2.0,1.0,1.0
3695,20141124T000000,625000.0,3.0,2.25,1970.0,4564,1.0,0.0,0.0,3.0,8.0,1470.0,500,1959.0,0.0,98199.0,47.6703,-122.41,1980.0,5000.0,1.0,2.0,1.0,1.0
3696,20140613T000000,350000.0,3.0,1.75,1820.0,9545,1.0,0.0,0.0,3.0,7.0,1230.0,590,1976.0,0.0,98155.0,47.7772,-122.296,1790.0,9530.0,1.0,2.0,1.0,1.0
3697,20140625T000000,750000.0,3.0,1.5,1840.0,5000,1.5,0.0,0.0,5.0,7.0,1340.0,500,1915.0,0.0,98107.0,47.6652,-122.36200000000001,1840.0,5000.0,1.0,1.0,1.0,1.0
3698,20140827T000000,457000.0,4.0,1.75,2100.0,10358,1.0,0.0,0.0,5.0,8.0,1280.0,820,1959.0,0.0,98133.0,47.7478,-122.338,2080.0,9000.0,1.0,2.0,1.0,1.0
3699,20150304T000000,632500.0,4.0,2.0,1770.0,5000,2.0,0.0,0.0,4.0,7.0,1770.0,?,1906.0,0.0,98107.0,47.6748,-122.38600000000001,1550.0,5000.0,0.0,2.0,1.0,1.0
3700,20140702T000000,223000.0,3.0,2.0,1110.0,7231,1.0,0.0,0.0,4.0,7.0,1110.0,?,1991.0,0.0,98031.0,47.4036,-122.191,1550.0,7245.0,0.0,2.0,1.0,1.0
3701,20140902T000000,610000.0,4.0,2.75,2090.0,8400,1.0,0.0,0.0,4.0,8.0,1240.0,850,1976.0,0.0,98052.0,47.6872,-122.12299999999999,2340.0,9000.0,1.0,3.0,1.0,1.0
3702,20141024T000000,385000.0,4.0,1.75,2080.0,8215,2.0,0.0,0.0,4.0,7.0,2080.0,?,1948.0,0.0,98155.0,47.736999999999995,-122.305,1550.0,8215.0,0.0,2.0,1.0,1.0
3703,20150324T000000,367500.0,3.0,3.25,1400.0,1343,2.0,0.0,0.0,?,7.0,1160.0,240,2005.0,0.0,98118.0,47.5483,-122.277,1400.0,1326.0,1.0,3.0,1.0,1.0
